event_date,country_id,network_id,client_id,value_usd
2022-03-09,1,60,256,17.000000
2022-03-09,17,60,189,0.300000
2022-03-09,109,10,73,0.630000
2022-03-09,109,10,104,0.460000
2022-03-09,109,10,174,0.280000
2022-03-09,109,10,256,0.200000
2022-03-09,109,60,71,0.300000
2022-03-09,109,60,94,0.145000
2022-03-09,109,60,95,0.400000
2022-03-09,109,60,121,8.981000
2022-03-09,109,60,174,2.716000
2022-03-09,109,60,184,2.682000
2022-03-09,109,60,256,0.400000
2022-03-09,213,60,184,1.322000
2022-03-09,213,60,189,0.600000
2022-03-10,1,10,71,0.730000
2022-03-10,1,10,94,162.360003
2022-03-10,1,10,104,2.400000
2022-03-10,1,10,121,1.330000
2022-03-10,1,10,174,2.600000
2022-03-10,1,60,71,18.056000
2022-03-10,1,60,94,168.805000
2022-03-10,1,60,95,1.500000
2022-03-10,1,60,97,0.632000
2022-03-10,1,60,104,1.436000
2022-03-10,1,60,121,85.194002
2022-03-10,1,60,174,367.457996
2022-03-10,1,60,184,2.568000
2022-03-10,1,60,189,1.249000
2022-03-10,1,60,219,2.554000
2022-03-10,1,60,256,8.000000
2022-03-10,109,10,73,0.420000
2022-03-10,109,10,94,0.240000
2022-03-10,109,10,97,0.460000
2022-03-10,109,10,104,0.920000
2022-03-10,109,10,256,0.200000
2022-03-10,109,60,71,0.300000
2022-03-10,109,60,94,0.170000
2022-03-10,109,60,95,0.800000
2022-03-10,109,60,97,0.169000
2022-03-10,109,60,121,10.875000
2022-03-10,109,60,174,7.329000
2022-03-10,109,60,184,1.598000
2022-03-10,109,60,189,0.898000
2022-03-10,213,60,184,2.740000
2022-03-10,213,60,189,0.300000
2022-03-11,1,10,94,57.480001
2022-03-11,1,10,104,0.800000
2022-03-11,1,10,121,2.160000
2022-03-11,1,10,154,0.800000
2022-03-11,1,10,256,0.800000
2022-03-11,1,60,71,64.593999
2022-03-11,1,60,73,0.540000
2022-03-11,1,60,94,113.580001
2022-03-11,1,60,97,0.632000
2022-03-11,1,60,104,2.914000
2022-03-11,1,60,121,28.094000
2022-03-11,1,60,154,1.396000
2022-03-11,1,60,174,236.080999
2022-03-11,1,60,184,0.377000
2022-03-11,1,60,189,1.249000
2022-03-11,1,60,256,5.000000
2022-03-11,109,10,71,0.150000
2022-03-11,109,10,73,0.420000
2022-03-11,109,10,97,0.230000
2022-03-11,109,10,104,0.460000
2022-03-11,109,10,256,0.600000
2022-03-11,109,60,71,0.600000
2022-03-11,109,60,94,0.361000
2022-03-11,109,60,95,0.200000
2022-03-11,109,60,97,0.338000
2022-03-11,109,60,121,9.270000
2022-03-11,109,60,154,0.130000
2022-03-11,109,60,174,7.604000
2022-03-11,109,60,184,1.748000
2022-03-11,109,60,189,0.371000
2022-03-11,109,60,256,0.400000
2022-03-11,213,60,184,1.820000
2022-03-11,213,60,189,0.300000
2022-03-11,213,60,219,0.400000
2022-03-12,1,10,94,40.200000
2022-03-12,1,10,104,0.800000
2022-03-12,1,10,154,1.600000
2022-03-12,1,10,174,1.300000
2022-03-12,1,60,71,7.008000
2022-03-12,1,60,73,0.540000
2022-03-12,1,60,94,113.822001
2022-03-12,1,60,104,2.872000
2022-03-12,1,60,121,43.655000
2022-03-12,1,60,154,0.698000
2022-03-12,1,60,174,281.510999
2022-03-12,1,60,189,7.347000
2022-03-12,1,60,256,5.000000
2022-03-12,17,10,73,0.540000
2022-03-12,109,10,71,0.150000
2022-03-12,109,10,73,0.630000
2022-03-12,109,10,94,0.720000
2022-03-12,109,10,97,0.230000
2022-03-12,109,10,104,1.150000
2022-03-12,109,10,256,0.600000
2022-03-12,109,60,94,1.009000
2022-03-12,109,60,95,0.400000
2022-03-12,109,60,97,0.169000
2022-03-12,109,60,121,10.631000
2022-03-12,109,60,174,8.043000
2022-03-12,109,60,184,1.598000
2022-03-12,109,60,189,0.888000
2022-03-12,109,60,256,0.200000
2022-03-12,213,60,184,0.435000
2022-03-12,213,60,189,1.000000
2022-03-13,1,10,94,34.680000
2022-03-13,1,10,95,1.000000
2022-03-13,1,10,97,0.610000
2022-03-13,1,10,98,1.200000
2022-03-13,1,10,154,1.600000
2022-03-13,1,10,174,1.300000
2022-03-13,1,60,71,19.428000
2022-03-13,1,60,94,143.944002
2022-03-13,1,60,95,1.500000
2022-03-13,1,60,97,1.264000
2022-03-13,1,60,104,4.200000
2022-03-13,1,60,121,46.428000
2022-03-13,1,60,154,0.698000
2022-03-13,1,60,174,277.564999
2022-03-13,1,60,184,3.517000
2022-03-13,1,60,189,8.888000
2022-03-13,1,60,256,9.000000
2022-03-13,109,10,71,0.150000
2022-03-13,109,10,73,1.260000
2022-03-13,109,10,94,0.240000
2022-03-13,109,10,97,0.920000
2022-03-13,109,10,104,1.150000
2022-03-13,109,10,174,0.720000
2022-03-13,109,10,256,1.000000
2022-03-13,109,60,71,0.300000
2022-03-13,109,60,94,0.793000
2022-03-13,109,60,95,0.400000
2022-03-13,109,60,97,0.169000
2022-03-13,109,60,121,11.146000
2022-03-13,109,60,154,0.130000
2022-03-13,109,60,174,9.877000
2022-03-13,109,60,189,0.292000
2022-03-13,213,60,184,0.134000
2022-03-13,213,60,189,0.600000
2022-03-14,1,10,94,13.200000
2022-03-14,1,10,104,1.600000
2022-03-14,1,60,71,38.856000
2022-03-14,1,60,94,122.444001
2022-03-14,1,60,95,1.500000
2022-03-14,1,60,97,1.264000
2022-03-14,1,60,104,1.741000
2022-03-14,1,60,121,37.572000
2022-03-14,1,60,174,152.448999
2022-03-14,1,60,184,0.377000
2022-03-14,1,60,189,1.768000
2022-03-14,1,60,256,12.000000
2022-03-14,109,10,71,0.300000
2022-03-14,109,10,73,0.630000
2022-03-14,109,10,104,1.150000
2022-03-14,109,10,121,0.320000
2022-03-14,109,10,174,0.840000
2022-03-14,109,10,256,0.800000
2022-03-14,109,60,71,0.600000
2022-03-14,109,60,94,0.722000
2022-03-14,109,60,95,0.200000
2022-03-14,109,60,97,0.169000
2022-03-14,109,60,121,9.270000
2022-03-14,109,60,154,0.130000
2022-03-14,109,60,174,8.761000
2022-03-14,109,60,184,1.804000
2022-03-14,109,60,189,0.146000
2022-03-14,213,60,184,0.268000
2022-03-14,213,60,189,1.000000
2022-03-15,1,10,94,15.360000
2022-03-15,1,10,104,3.200000
2022-03-15,1,10,154,0.800000
2022-03-15,1,10,256,0.800000
2022-03-15,1,60,71,7.008000
2022-03-15,1,60,94,118.315002
2022-03-15,1,60,95,1.500000
2022-03-15,1,60,104,2.154000
2022-03-15,1,60,121,32.268000
2022-03-15,1,60,122,1.200000
2022-03-15,1,60,174,247.911999
2022-03-15,1,60,189,12.894000
2022-03-15,1,60,256,4.000000
2022-03-15,17,60,189,0.300000
2022-03-15,109,10,71,0.150000
2022-03-15,109,10,73,0.210000
2022-03-15,109,10,94,0.240000
2022-03-15,109,10,97,0.920000
2022-03-15,109,10,104,0.460000
2022-03-15,109,10,121,0.320000
2022-03-15,109,10,256,0.600000
2022-03-15,109,60,73,0.100000
2022-03-15,109,60,97,0.338000
2022-03-15,109,60,121,10.714000
2022-03-15,109,60,154,0.130000
2022-03-15,109,60,174,3.223000
2022-03-15,109,60,184,7.791000
2022-03-15,109,60,256,0.200000
2022-03-15,213,60,184,0.268000
2022-03-15,213,60,189,1.000000
2022-03-16,1,10,94,27.000000
2022-03-16,1,60,94,96.977001
2022-03-16,1,60,95,1.500000
2022-03-16,1,60,104,4.200000
2022-03-16,1,60,121,34.036000
2022-03-16,1,60,174,135.458000
2022-03-16,1,60,184,0.377000
2022-03-16,1,60,256,8.000000
2022-03-16,109,10,71,0.150000
2022-03-16,109,10,73,0.210000
2022-03-16,109,10,94,0.240000
2022-03-16,109,10,104,0.690000
2022-03-16,109,10,121,0.320000
2022-03-16,109,10,256,0.800000
2022-03-16,109,60,71,0.900000
2022-03-16,109,60,94,0.719000
2022-03-16,109,60,97,0.169000
2022-03-16,109,60,121,13.620000
2022-03-16,109,60,154,0.260000
2022-03-16,109,60,174,7.058000
2022-03-16,109,60,184,1.204000
2022-03-16,109,60,189,0.450000
2022-03-16,109,60,256,0.600000
2022-03-16,213,60,184,1.111000
2022-03-16,213,60,189,1.000000
2022-03-17,1,10,94,13.800000
2022-03-17,1,10,98,0.400000
2022-03-17,1,10,104,0.800000
2022-03-17,1,60,71,47.221000
2022-03-17,1,60,94,142.876002
2022-03-17,1,60,95,1.500000
2022-03-17,1,60,97,1.372000
2022-03-17,1,60,104,5.941000
2022-03-17,1,60,121,40.006000
2022-03-17,1,60,174,169.852999
2022-03-17,1,60,184,0.377000
2022-03-17,1,60,256,4.000000
2022-03-17,109,10,73,1.050000
2022-03-17,109,10,94,0.480000
2022-03-17,109,10,97,0.460000
2022-03-17,109,10,104,0.920000
2022-03-17,109,10,121,0.320000
2022-03-17,109,10,174,0.280000
2022-03-17,109,10,256,1.600000
2022-03-17,109,60,71,0.300000
2022-03-17,109,60,73,0.100000
2022-03-17,109,60,94,0.503000
2022-03-17,109,60,95,0.400000
2022-03-17,109,60,97,0.676000
2022-03-17,109,60,121,10.429000
2022-03-17,109,60,174,3.095000
2022-03-17,109,60,184,2.547000
2022-03-17,109,60,189,0.371000
2022-03-17,109,60,256,0.200000
2022-03-17,213,60,184,0.977000
2022-03-17,213,60,189,0.300000
2022-03-18,1,10,94,15.380000
2022-03-18,1,10,98,0.400000
2022-03-18,1,10,154,0.800000
2022-03-18,1,10,189,0.520000
2022-03-18,1,10,256,0.800000
2022-03-18,1,10,275,14.400000
2022-03-18,1,60,71,19.282000
2022-03-18,1,60,94,68.456001
2022-03-18,1,60,95,1.500000
2022-03-18,1,60,104,3.590000
2022-03-18,1,60,121,43.098000
2022-03-18,1,60,154,1.396000
2022-03-18,1,60,174,219.276998
2022-03-18,1,60,189,13.445000
2022-03-18,1,60,256,9.000000
2022-03-18,17,60,174,0.500000
2022-03-18,109,10,73,0.420000
2022-03-18,109,10,104,0.460000
2022-03-18,109,10,174,0.440000
2022-03-18,109,10,256,1.600000
2022-03-18,109,60,73,0.100000
2022-03-18,109,60,94,0.503000
2022-03-18,109,60,95,0.400000
2022-03-18,109,60,97,0.169000
2022-03-18,109,60,121,11.744000
2022-03-18,109,60,154,0.130000
2022-03-18,109,60,174,3.221000
2022-03-18,109,60,184,7.903000
2022-03-18,109,60,189,0.146000
2022-03-18,109,60,256,0.600000
2022-03-18,213,60,184,0.435000
2022-03-18,213,60,189,1.000000
2022-03-19,1,10,94,2.760000
2022-03-19,1,10,98,0.400000
2022-03-19,1,10,104,2.400000
2022-03-19,1,10,154,0.800000
2022-03-19,1,10,275,78.400001
2022-03-19,1,60,71,12.420000
2022-03-19,1,60,94,109.366001
2022-03-19,1,60,97,1.264000
2022-03-19,1,60,104,1.741000
2022-03-19,1,60,121,42.654000
2022-03-19,1,60,174,304.976997
2022-03-19,1,60,184,1.126000
2022-03-19,1,60,189,9.618000
2022-03-19,1,60,256,10.000000
2022-03-19,17,60,184,0.500000
2022-03-19,109,10,73,0.420000
2022-03-19,109,10,104,0.230000
2022-03-19,109,10,121,0.320000
2022-03-19,109,10,174,0.280000
2022-03-19,109,10,189,0.140000
2022-03-19,109,10,256,1.800000
2022-03-19,109,60,71,0.300000
2022-03-19,109,60,94,1.466000
2022-03-19,109,60,95,0.400000
2022-03-19,109,60,97,0.507000
2022-03-19,109,60,121,15.579000
2022-03-19,109,60,154,0.130000
2022-03-19,109,60,174,4.528000
2022-03-19,109,60,184,2.397000
2022-03-19,109,60,189,0.146000
2022-03-19,109,60,256,0.600000
2022-03-19,213,60,184,0.843000
2022-03-19,213,60,189,2.000000
2022-03-20,1,10,94,1.580000
2022-03-20,1,10,104,3.200000
2022-03-20,1,10,121,2.660000
2022-03-20,1,10,174,2.600000
2022-03-20,1,10,275,72.000001
2022-03-20,1,60,71,50.745001
2022-03-20,1,60,94,126.462002
2022-03-20,1,60,95,1.500000
2022-03-20,1,60,104,3.177000
2022-03-20,1,60,121,59.232000
2022-03-20,1,60,154,0.963000
2022-03-20,1,60,174,294.198997
2022-03-20,1,60,189,12.196000
2022-03-20,1,60,256,16.000000
2022-03-20,1,60,275,3.000000
2022-03-20,17,10,174,2.000000
2022-03-20,109,10,97,0.690000
2022-03-20,109,10,104,1.380000
2022-03-20,109,10,256,0.400000
2022-03-20,109,60,73,0.100000
2022-03-20,109,60,94,0.315000
2022-03-20,109,60,97,0.169000
2022-03-20,109,60,121,14.149000
2022-03-20,109,60,154,0.260000
2022-03-20,109,60,174,10.314000
2022-03-20,109,60,184,9.809000
2022-03-20,109,60,189,0.663000
2022-03-20,109,60,256,0.800000
2022-03-20,213,60,184,3.347000
2022-03-20,213,60,189,1.000000
2022-03-21,1,10,98,0.400000
2022-03-21,1,10,104,0.800000
2022-03-21,1,10,275,30.400000
2022-03-21,1,60,71,51.740000
2022-03-21,1,60,94,82.727001
2022-03-21,1,60,104,3.895000
2022-03-21,1,60,121,28.732000
2022-03-21,1,60,154,0.698000
2022-03-21,1,60,174,200.949000
2022-03-21,1,60,189,5.547000
2022-03-21,1,60,256,4.000000
2022-03-21,1,60,275,13.500000
2022-03-21,109,10,71,0.150000
2022-03-21,109,10,73,0.840000
2022-03-21,109,10,94,0.240000
2022-03-21,109,10,97,0.230000
2022-03-21,109,10,104,0.920000
2022-03-21,109,10,174,0.560000
2022-03-21,109,10,256,1.000000
2022-03-21,109,60,71,0.600000
2022-03-21,109,60,94,0.145000
2022-03-21,109,60,95,0.400000
2022-03-21,109,60,121,10.015000
2022-03-21,109,60,154,0.130000
2022-03-21,109,60,174,8.463000
2022-03-21,109,60,184,1.748000
2022-03-21,109,60,189,0.146000
2022-03-21,109,60,256,0.400000
2022-03-21,213,60,184,1.111000
2022-03-22,1,10,94,1.580000
2022-03-22,1,10,98,0.400000
2022-03-22,1,10,104,0.800000
2022-03-22,1,10,275,3.200000
2022-03-22,1,60,71,18.411000
2022-03-22,1,60,94,74.734001
2022-03-22,1,60,104,4.275000
2022-03-22,1,60,121,18.124000
2022-03-22,1,60,154,0.698000
2022-03-22,1,60,174,246.860998
2022-03-22,1,60,189,4.298000
2022-03-22,1,60,275,15.000000
2022-03-22,17,60,184,0.500000
2022-03-22,109,10,71,0.150000
2022-03-22,109,10,73,0.840000
2022-03-22,109,10,94,0.480000
2022-03-22,109,10,97,0.920000
2022-03-22,109,10,104,1.380000
2022-03-22,109,10,174,0.280000
2022-03-22,109,10,189,0.140000
2022-03-22,109,10,256,1.400000
2022-03-22,109,60,95,0.200000
2022-03-22,109,60,97,0.338000
2022-03-22,109,60,121,13.206000
2022-03-22,109,60,154,0.130000
2022-03-22,109,60,174,4.168000
2022-03-22,109,60,184,3.346000
2022-03-22,109,60,189,0.292000
2022-03-22,109,60,256,0.400000
2022-03-22,213,60,184,1.245000
2022-03-23,1,10,95,1.000000
2022-03-23,1,10,98,0.800000
2022-03-23,1,10,104,1.600000
2022-03-23,1,10,174,1.300000
2022-03-23,1,10,275,1.600000
2022-03-23,1,60,94,108.106001
2022-03-23,1,60,95,1.500000
2022-03-23,1,60,104,2.459000
2022-03-23,1,60,121,33.196000
2022-03-23,1,60,154,0.698000
2022-03-23,1,60,174,293.464997
2022-03-23,1,60,189,3.049000
2022-03-23,1,60,256,4.000000
2022-03-23,109,10,73,0.420000
2022-03-23,109,10,97,0.230000
2022-03-23,109,10,104,0.230000
2022-03-23,109,10,174,0.560000
2022-03-23,109,10,256,0.600000
2022-03-23,109,60,71,0.900000
2022-03-23,109,60,94,0.435000
2022-03-23,109,60,97,0.169000
2022-03-23,109,60,121,14.135000
2022-03-23,109,60,174,3.916000
2022-03-23,109,60,184,6.043000
2022-03-23,109,60,189,0.225000
2022-03-23,213,60,184,0.134000
2022-03-23,213,60,189,1.300000
2022-03-24,1,10,94,1.580000
2022-03-24,1,10,104,0.800000
2022-03-24,1,10,121,1.330000
2022-03-24,1,60,94,70.023001
2022-03-24,1,60,97,0.632000
2022-03-24,1,60,104,1.816000
2022-03-24,1,60,121,42.654000
2022-03-24,1,60,154,0.698000
2022-03-24,1,60,174,219.294998
2022-03-24,1,60,184,0.377000
2022-03-24,1,60,189,3.049000
2022-03-24,109,10,71,0.150000
2022-03-24,109,10,73,0.420000
2022-03-24,109,10,94,0.480000
2022-03-24,109,10,97,0.460000
2022-03-24,109,10,104,1.150000
2022-03-24,109,10,121,0.320000
2022-03-24,109,10,174,0.280000
2022-03-24,109,10,256,0.300000
2022-03-24,109,60,71,0.300000
2022-03-24,109,60,73,0.100000
2022-03-24,109,60,94,1.466000
2022-03-24,109,60,95,0.200000
2022-03-24,109,60,97,0.169000
2022-03-24,109,60,121,11.643000
2022-03-24,109,60,174,6.548000
2022-03-24,109,60,184,0.799000
2022-03-24,109,60,256,0.200000
2022-03-24,213,60,184,0.684000
2022-03-24,213,60,189,1.000000
2022-03-25,1,10,71,0.730000
2022-03-25,1,10,98,0.800000
2022-03-25,1,10,104,0.800000
2022-03-25,1,10,256,0.800000
2022-03-25,1,10,275,3.200000
2022-03-25,1,60,71,38.471001
2022-03-25,1,60,94,76.091001
2022-03-25,1,60,104,1.436000
2022-03-25,1,60,121,42.964000
2022-03-25,1,60,122,1.200000
2022-03-25,1,60,174,144.419000
2022-03-25,1,60,189,7.347000
2022-03-25,1,60,256,8.000000
2022-03-25,109,10,71,0.150000
2022-03-25,109,10,73,0.420000
2022-03-25,109,10,94,0.240000
2022-03-25,109,10,97,0.460000
2022-03-25,109,10,104,0.920000
2022-03-25,109,10,121,0.640000
2022-03-25,109,10,174,0.560000
2022-03-25,109,60,73,0.100000
2022-03-25,109,60,94,0.290000
2022-03-25,109,60,95,0.200000
2022-03-25,109,60,97,0.169000
2022-03-25,109,60,121,13.289000
2022-03-25,109,60,174,5.729000
2022-03-25,109,60,184,1.804000
2022-03-25,109,60,189,0.371000
2022-03-25,109,60,256,0.600000
2022-03-25,213,60,184,0.703000
2022-03-25,213,60,189,1.300000
2022-03-26,1,10,71,0.730000
2022-03-26,1,10,73,0.570000
2022-03-26,1,10,98,0.400000
2022-03-26,1,10,104,0.800000
2022-03-26,1,10,154,0.800000
2022-03-26,1,10,174,1.300000
2022-03-26,1,10,275,1.600000
2022-03-26,1,60,71,9.808000
2022-03-26,1,60,94,87.773001
2022-03-26,1,60,97,0.632000
2022-03-26,1,60,104,0.718000
2022-03-26,1,60,121,53.706000
2022-03-26,1,60,154,0.698000
2022-03-26,1,60,174,183.246999
2022-03-26,1,60,189,0.519000
2022-03-26,17,10,71,0.860000
2022-03-26,109,10,71,0.150000
2022-03-26,109,10,73,0.840000
2022-03-26,109,10,97,0.460000
2022-03-26,109,10,104,1.610000
2022-03-26,109,10,174,0.840000
2022-03-26,109,60,71,0.600000
2022-03-26,109,60,94,0.648000
2022-03-26,109,60,95,0.400000
2022-03-26,109,60,97,0.169000
2022-03-26,109,60,121,14.935000
2022-03-26,109,60,174,5.833000
2022-03-26,109,60,189,1.292000
2022-03-26,109,60,256,0.600000
2022-03-26,213,60,184,0.134000
2022-03-27,1,10,73,0.570000
2022-03-27,1,10,95,1.000000
2022-03-27,1,10,98,0.400000
2022-03-27,1,10,104,1.600000
2022-03-27,1,10,174,1.300000
2022-03-27,1,60,71,6.137000
2022-03-27,1,60,73,0.540000
2022-03-27,1,60,94,67.267001
2022-03-27,1,60,104,0.718000
2022-03-27,1,60,121,48.624000
2022-03-27,1,60,154,0.963000
2022-03-27,1,60,174,260.009998
2022-03-27,1,60,189,4.298000
2022-03-27,17,60,71,0.655000
2022-03-27,109,10,71,0.150000
2022-03-27,109,10,73,0.630000
2022-03-27,109,10,97,0.690000
2022-03-27,109,10,104,0.230000
2022-03-27,109,10,174,0.280000
2022-03-27,109,10,189,0.280000
2022-03-27,109,60,71,0.900000
2022-03-27,109,60,94,1.077000
2022-03-27,109,60,97,0.338000
2022-03-27,109,60,121,13.537000
2022-03-27,109,60,174,6.507000
2022-03-27,109,60,184,5.893000
2022-03-27,109,60,189,0.146000
2022-03-27,109,60,256,0.400000
2022-03-27,213,60,184,0.268000
2022-03-27,213,60,189,0.300000
2022-03-28,1,10,73,0.570000
2022-03-28,1,10,94,3.160000
2022-03-28,1,10,98,0.400000
2022-03-28,1,10,121,0.830000
2022-03-28,1,10,154,0.800000
2022-03-28,1,60,71,6.137000
2022-03-28,1,60,94,84.838001
2022-03-28,1,60,104,1.436000
2022-03-28,1,60,121,32.046000
2022-03-28,1,60,122,1.200000
2022-03-28,1,60,174,219.863998
2022-03-28,1,60,184,2.568000
2022-03-28,1,60,189,1.249000
2022-03-28,1,60,256,8.000000
2022-03-28,1,60,275,1.500000
2022-03-28,109,10,71,0.150000
2022-03-28,109,10,73,0.420000
2022-03-28,109,10,97,0.460000
2022-03-28,109,10,104,1.380000
2022-03-28,109,10,174,0.280000
2022-03-28,109,60,71,0.900000
2022-03-28,109,60,94,0.358000
2022-03-28,109,60,95,0.400000
2022-03-28,109,60,97,0.169000
2022-03-28,109,60,121,14.935000
2022-03-28,109,60,154,0.130000
2022-03-28,109,60,174,3.242000
2022-03-28,109,60,184,1.069000
2022-03-28,109,60,256,1.000000
2022-03-28,213,60,184,1.686000
2022-03-29,1,10,71,0.730000
2022-03-29,1,10,94,1.580000
2022-03-29,1,10,98,0.400000
2022-03-29,1,10,104,0.800000
2022-03-29,1,10,154,0.800000
2022-03-29,1,10,174,1.300000
2022-03-29,1,60,71,32.334001
2022-03-29,1,60,94,67.132001
2022-03-29,1,60,97,0.632000
2022-03-29,1,60,104,1.098000
2022-03-29,1,60,121,37.350000
2022-03-29,1,60,174,231.969997
2022-03-29,1,60,189,3.049000
2022-03-29,1,60,256,8.000000
2022-03-29,109,10,71,0.150000
2022-03-29,109,10,73,0.630000
2022-03-29,109,10,94,0.240000
2022-03-29,109,10,97,0.460000
2022-03-29,109,10,104,1.150000
2022-03-29,109,10,121,0.320000
2022-03-29,109,10,174,1.280000
2022-03-29,109,60,71,0.600000
2022-03-29,109,60,94,0.290000
2022-03-29,109,60,95,0.400000
2022-03-29,109,60,121,16.995000
2022-03-29,109,60,174,3.095000
2022-03-29,109,60,184,0.799000
2022-03-29,109,60,189,0.819000
2022-03-29,109,60,256,0.200000
2022-03-29,213,60,184,0.435000
2022-03-29,213,60,189,2.000000
2022-03-30,1,10,71,0.730000
2022-03-30,1,10,73,1.710000
2022-03-30,1,10,94,1.580000
2022-03-30,1,10,98,0.800000
2022-03-30,1,10,104,0.800000
2022-03-30,1,10,121,1.330000
2022-03-30,1,10,256,0.800000
2022-03-30,1,60,71,14.732000
2022-03-30,1,60,73,0.540000
2022-03-30,1,60,94,72.645001
2022-03-30,1,60,95,1.500000
2022-03-30,1,60,104,0.718000
2022-03-30,1,60,121,46.634000
2022-03-30,1,60,174,335.892996
2022-03-30,1,60,184,2.568000
2022-03-30,1,60,189,3.049000
2022-03-30,1,60,256,4.000000
2022-03-30,17,10,97,2.000000
2022-03-30,109,10,71,0.150000
2022-03-30,109,10,73,0.630000
2022-03-30,109,10,94,0.240000
2022-03-30,109,10,97,0.230000
2022-03-30,109,10,104,0.690000
2022-03-30,109,10,174,0.280000
2022-03-30,109,10,256,0.100000
2022-03-30,109,60,71,1.500000
2022-03-30,109,60,94,0.361000
2022-03-30,109,60,95,0.400000
2022-03-30,109,60,97,0.169000
2022-03-30,109,60,121,19.385999
2022-03-30,109,60,174,5.159000
2022-03-30,109,60,184,5.893000
2022-03-30,109,60,189,1.054000
2022-03-30,109,60,256,0.200000
2022-03-30,213,60,184,1.820000
2022-03-30,213,60,189,0.300000
2022-03-31,1,10,94,3.160000
2022-03-31,1,10,104,0.800000
2022-03-31,1,10,154,0.800000
2022-03-31,1,60,71,24.548000
2022-03-31,1,60,94,60.695001
2022-03-31,1,60,95,1.500000
2022-03-31,1,60,104,1.741000
2022-03-31,1,60,121,46.190000
2022-03-31,1,60,174,172.427000
2022-03-31,1,60,184,2.568000
2022-03-31,1,60,189,5.593000
2022-03-31,1,60,256,4.000000
2022-03-31,109,10,73,1.050000
2022-03-31,109,10,94,0.480000
2022-03-31,109,10,97,0.230000
2022-03-31,109,10,104,1.380000
2022-03-31,109,10,174,0.840000
2022-03-31,109,10,189,0.140000
2022-03-31,109,10,256,0.100000
2022-03-31,109,60,71,0.300000
2022-03-31,109,60,94,0.571000
2022-03-31,109,60,95,0.200000
2022-03-31,109,60,97,0.338000
2022-03-31,109,60,121,10.631000
2022-03-31,109,60,174,5.748000
2022-03-31,109,60,184,2.547000
2022-03-31,109,60,189,0.146000
2022-03-31,109,60,256,0.400000
2022-03-31,213,60,184,1.278000
2022-03-31,213,60,189,0.300000
2022-04-01,1,10,73,0.570000
2022-04-01,1,10,94,1.580000
2022-04-01,1,10,104,1.600000
2022-04-01,1,60,94,61.782001
2022-04-01,1,60,97,0.632000
2022-04-01,1,60,104,1.436000
2022-04-01,1,60,121,28.510000
2022-04-01,1,60,174,118.501000
2022-04-01,1,60,184,0.377000
2022-04-01,1,60,189,4.298000
2022-04-01,1,60,256,8.000000
2022-04-01,17,10,104,1.000000
2022-04-01,109,10,94,0.720000
2022-04-01,109,10,97,0.230000
2022-04-01,109,10,104,1.610000
2022-04-01,109,10,121,0.640000
2022-04-01,109,10,189,0.140000
2022-04-01,109,10,256,0.200000
2022-04-01,109,60,73,0.100000
2022-04-01,109,60,94,0.145000
2022-04-01,109,60,97,0.169000
2022-04-01,109,60,121,6.180000
2022-04-01,109,60,154,0.130000
2022-04-01,109,60,174,4.547000
2022-04-01,109,60,184,3.766000
2022-04-01,109,60,189,0.292000
2022-04-01,109,60,256,0.400000
2022-04-01,213,60,184,1.278000
2022-04-01,213,60,189,1.000000
2022-04-02,1,10,71,0.730000
2022-04-02,1,10,94,3.160000
2022-04-02,1,10,95,1.000000
2022-04-02,1,10,104,0.800000
2022-04-02,1,10,121,2.660000
2022-04-02,1,60,71,18.411000
2022-04-02,1,60,94,110.184002
2022-04-02,1,60,97,1.264000
2022-04-02,1,60,104,0.718000
2022-04-02,1,60,121,38.016000
2022-04-02,1,60,174,249.465997
2022-04-02,1,60,184,2.568000
2022-04-02,1,60,189,8.142000
2022-04-02,1,60,256,13.000000
2022-04-02,109,10,71,0.150000
2022-04-02,109,10,73,0.630000
2022-04-02,109,10,97,0.230000
2022-04-02,109,10,104,1.610000
2022-04-02,109,10,174,0.840000
2022-04-02,109,60,71,0.600000
2022-04-02,109,60,94,0.145000
2022-04-02,109,60,97,0.338000
2022-04-02,109,60,121,8.755000
2022-04-02,109,60,174,1.348000
2022-04-02,109,60,184,6.043000
2022-04-02,109,60,189,0.663000
2022-04-02,109,60,256,0.400000
2022-04-02,213,60,184,0.786000
2022-04-02,213,60,189,0.300000
2022-04-03,1,10,71,2.190000
2022-04-03,1,10,94,7.900000
2022-04-03,1,10,98,0.800000
2022-04-03,1,10,104,2.400000
2022-04-03,1,10,121,1.330000
2022-04-03,1,60,71,30.343000
2022-04-03,1,60,94,102.523001
2022-04-03,1,60,97,0.632000
2022-04-03,1,60,121,56.798000
2022-04-03,1,60,154,0.963000
2022-04-03,1,60,174,482.942993
2022-04-03,1,60,184,0.754000
2022-04-03,1,60,189,7.864000
2022-04-03,1,60,256,4.000000
2022-04-03,109,10,73,0.630000
2022-04-03,109,10,97,0.460000
2022-04-03,109,10,104,1.150000
2022-04-03,109,10,174,0.560000
2022-04-03,109,10,256,0.300000
2022-04-03,109,60,71,0.600000
2022-04-03,109,60,94,0.213000
2022-04-03,109,60,121,11.229000
2022-04-03,109,60,174,4.001000
2022-04-03,109,60,184,1.733000
2022-04-03,109,60,189,1.425000
2022-04-03,109,60,256,0.400000
2022-04-03,213,60,184,0.435000
2022-04-03,213,60,189,0.300000
2022-04-04,1,10,98,0.400000
2022-04-04,1,10,104,1.600000
